name,invasive
287,0.005032860208302736
288,0.00948444101959467
289,0.0007854399154894054
290,0.0015479205176234245
291,1.0
292,0.0007436985615640879
293,0.0009262884850613773
294,0.007482227403670549
295,0.007206276059150696
296,0.0022358838468790054
297,0.014588701538741589
298,0.003434044076129794
299,0.07688594609498978
300,0.001857394352555275
301,0.0018482595914974809
302,0.9945082664489746
303,0.004175389651209116
304,0.9999997019767761
305,1.0
306,0.9999959468841553
307,0.002683391561731696
308,0.004661198239773512
309,0.10969552397727966
310,0.0010419850004836917
311,0.5697842240333557
312,0.9999995231628418
313,0.9999966621398926
314,0.9999725222587585
315,0.0007779502193443477
316,0.002428909298032522
317,0.0005735766026191413
318,0.999984085559845
319,1.0
320,0.00183827243745327
321,0.9999982714653015
322,0.9999580383300781
323,0.9999999403953552
324,0.004046506714075804
325,0.012777636758983135
326,0.00244276225566864
327,0.9629837870597839
328,0.008984082378447056
329,0.8559257984161377
330,0.978472888469696
331,0.0013774953549727798
332,0.35980451107025146
333,0.9999944567680359
334,0.0004651036870200187
335,0.0006600282504223287
336,1.0
337,0.010424383915960789
338,0.0037932151462882757
339,0.5986742973327637
340,0.00027812240296043456
341,0.004734455142170191
342,0.007991819642484188
343,0.9999992251396179
344,0.00566851394250989
345,1.0
346,0.005576338618993759
347,0.011027487926185131
348,1.0
349,0.9999814033508301
350,0.001041331677697599
351,0.001081414520740509
352,1.0
353,0.0007392449188046157
354,0.003353488864377141
355,0.9999998211860657
356,0.0031501436606049538
357,0.9999971389770508
358,0.006103284191340208
359,0.039770107716321945
360,0.0006102475454099476
361,0.0011113682994619012
362,0.00047322220052592456
363,0.9999999403953552
364,0.9999997019767761
365,0.35041192173957825
366,0.006521983537822962
367,0.0007351620006375015
368,0.001098920707590878
369,0.9999985694885254
370,0.9999969601631165
371,0.9999950528144836
372,0.9999998211860657
373,0.0005960406269878149
374,0.016048306599259377
375,0.0028784952592104673
376,0.7574569582939148
377,0.0005274207796901464
378,0.0013644887367263436
379,0.001952787977643311
380,0.998166561126709
381,0.9999513626098633
382,0.0004104836843907833
383,0.007101202849298716
384,0.99984210729599
385,0.057231754064559937
386,0.9999744296073914
387,0.08018562942743301
388,1.0
389,0.0017975292867049575
390,0.9999486804008484
391,0.0002455456997267902
392,0.0006349693867377937
393,0.06543608754873276
394,0.00120194919873029
395,0.9408268332481384
396,0.004532311111688614
397,0.993770182132721
398,0.0013076491886749864
399,0.003934578038752079
400,0.0787048488855362
401,0.9999992251396179
402,0.005349813029170036
403,0.9997199177742004
404,0.0022676463704556227
405,0.0010107940761372447
406,0.9993520379066467
407,0.5139541625976562
408,0.999859094619751
409,0.0021440645214170218
410,0.0010716666001826525
411,0.0007824343047104776
412,0.012478102929890156
413,0.9999520182609558
414,0.02022954262793064
415,0.0014907937729731202
416,0.010375543497502804
417,0.0002816524647641927
418,0.9999187588691711
419,0.9999105334281921
420,0.9999998211860657
421,0.006464924663305283
422,0.007024242077022791
423,0.004025687929242849
424,0.00029877523775212467
425,1.0
426,0.006778237875550985
427,0.0005574782262556255
428,1.0
429,0.05110340937972069
430,0.05163126066327095
431,0.005787683185189962
432,0.001168418093584478
433,0.08383692055940628
434,0.22687506675720215
435,0.9999993443489075
436,0.00201057898811996
437,0.013173791579902172
438,0.9999999403953552
439,0.9495847225189209
440,0.9888606667518616
441,1.0
442,0.9999403953552246
443,0.0012969704112038016
444,0.002576793311163783
445,0.5449713468551636
446,0.7712879776954651
447,0.001298826071433723
448,0.0073342216201126575
449,0.00013426771329250187
450,0.9999999403953552
451,0.009381876327097416
452,0.0004350728413555771
453,0.0009595862939022481
454,0.9999963641166687
455,0.9994711875915527
456,0.0007381010800600052
457,0.6542606949806213
458,0.9999504089355469
459,0.013158805668354034
460,0.0005019024247303605
461,1.0
462,0.014277336187660694
463,0.002130111213773489
464,0.9999935626983643
465,0.0012911821249872446
466,0.0006939359591342509
467,0.000996409566141665
468,1.0
469,0.9999999403953552
470,0.9999998211860657
471,0.09374773502349854
472,0.005013108253479004
473,0.0026200879365205765
474,0.0009148131939582527
475,0.9999777674674988
476,0.0005897005903534591
477,0.00068351422669366
478,0.0012848154874518514
479,0.9999998211860657
480,0.00031317645334638655
481,0.06441240757703781
482,0.00034035512362606823
483,0.7967278361320496
484,0.0018672255100682378
485,0.9999995827674866
486,0.9999659657478333
487,0.003453498473390937
488,0.9999977946281433
489,0.0006892982055433095
490,0.0003575854061637074
491,0.9999999403953552
492,0.00023164560843724757
493,0.001242228434421122
494,0.9998990893363953
495,0.11864615231752396
496,0.9999873042106628
497,0.00046553113497793674
498,0.06627915054559708
499,0.9997150301933289
500,0.1009204089641571
501,0.9999976754188538
502,1.0
503,0.005283170845359564
504,0.8404984474182129
505,0.0034399915020912886
506,0.5723958611488342
507,0.9997965693473816
508,0.9999997615814209
509,0.001024086493998766
510,0.9999998211860657
511,0.00226575811393559
512,0.006967524532228708
513,0.9999926686286926
514,0.0004165221471339464
515,0.9999866485595703
516,1.0
517,0.0013270258205011487
518,1.0
519,0.017237460240721703
520,0.9999193549156189
521,0.007029050495475531
522,0.012559504248201847
523,0.6205798983573914
524,0.9999997019767761
525,0.00029472968890331686
526,0.9994094371795654
527,0.9999325275421143
528,0.9998810887336731
529,0.022807098925113678
530,0.3152052164077759
531,0.0008028773008845747
532,0.00627841567620635
533,0.9999997019767761
534,0.000894056458491832
535,0.9993207454681396
536,0.20321792364120483
537,0.0010042971698567271
538,0.010160216130316257
539,0.006335154641419649
540,0.00020465953275561333
541,0.516357421875
542,0.022970153018832207
543,0.0006755969952791929
544,0.00965750589966774
545,0.9916602969169617
546,0.18890459835529327
547,1.0
548,0.00047617321251891553
549,0.015726452693343163
550,0.8696832656860352
551,0.0011133892694488168
552,0.8656182885169983
553,0.010492407716810703
554,0.9988564848899841
555,0.5862367153167725
556,0.027090750634670258
557,0.9223532676696777
558,0.0016946174437180161
559,1.0
560,0.004290522076189518
561,0.0033385155256837606
562,0.001636526663787663
563,0.014985947869718075
564,0.0003686453856062144
565,0.0026358815375715494
566,0.9998301863670349
567,0.9976860880851746
568,0.0014838268980383873
569,0.9999483227729797
570,0.001437445287592709
571,0.005452125798910856
572,0.9999995827674866
573,0.0014000491937622428
574,0.0022293857764452696
575,0.9999939799308777
576,0.9999997019767761
577,0.9999985098838806
578,0.04405909404158592
579,1.0
580,0.0006951315444894135
581,1.0
582,0.9999789595603943
583,0.0047653974033892155
584,0.04832552745938301
585,0.012732628732919693
586,0.009020552039146423
587,0.060170698910951614
588,0.0038678713608533144
589,0.0899071916937828
590,0.9998391270637512
591,0.0017591221258044243
592,0.0006353592616505921
593,0.03163749352097511
594,0.9994745850563049
595,0.41837143898010254
596,0.0011634239926934242
597,0.008582920767366886
598,0.0017408543499186635
599,1.0
600,0.06720554083585739
601,0.004024583380669355
602,0.10348153114318848
603,0.9998950958251953
604,0.9999990463256836
605,0.13341151177883148
606,0.035187069326639175
607,0.004601593594998121
608,0.006303931120783091
609,1.0
610,0.0046029468066990376
611,0.04609191417694092
612,0.9999443888664246
613,1.0
614,0.9999998211860657
615,0.999998152256012
616,0.037674035876989365
617,1.0
618,0.9999521374702454
619,0.9999992847442627
620,0.010781407356262207
621,0.0003609822888392955
622,0.9999997019767761
623,0.004845610354095697
624,0.0009482280001975596
625,0.24297624826431274
626,0.06603006273508072
627,0.32585659623146057
628,1.0
629,0.007982646115124226
630,0.0035504528786987066
631,0.9999995231628418
632,0.002966937841847539
633,0.999945342540741
634,0.0006289766170084476
635,1.0
636,0.005806697532534599
637,0.0011188398348167539
638,0.0032345640938729048
639,0.013333779759705067
640,0.004565310198813677
641,0.9999947547912598
642,0.9999992251396179
643,0.9965370297431946
644,0.00018518812430556864
645,0.9999778866767883
646,0.9999141693115234
647,0.9999971389770508
648,0.9999825954437256
649,0.008907240815460682
650,0.0002479459799360484
651,0.0394497886300087
652,0.9999998211860657
653,0.9999834895133972
654,0.007656524423509836
655,0.0006302267429418862
656,0.9999794960021973
657,0.0015920958248898387
658,0.007348956074565649
659,0.003954239189624786
660,0.0036881037522107363
661,0.011707368306815624
662,0.9999783039093018
663,0.9991550445556641
664,0.9999992847442627
665,1.0
666,0.0028283351566642523
667,0.9999998211860657
668,1.0
669,0.09022892266511917
670,0.0015685372054576874
671,0.9969482421875
672,0.999978244304657
673,0.0026527682784944773
674,0.00035881903022527695
675,0.9993715286254883
676,0.0005571405636146665
677,0.0005775546305812895
678,0.9927721619606018
679,0.999876081943512
680,0.9999980926513672
681,0.35493335127830505
682,0.0004795398563146591
683,0.010132730938494205
684,0.9895374178886414
685,0.004237494897097349
686,0.007621001452207565
687,0.0002938794787041843
688,0.05308349430561066
689,0.032725196331739426
690,0.003097468288615346
691,0.9994640946388245
692,0.025555888190865517
693,0.9999704360961914
694,0.01191964466124773
695,0.003676327643916011
696,0.9999992847442627
697,0.009072433225810528
698,0.0005222545005381107
699,0.0018160195322707295
700,0.9999967217445374
701,0.9999971985816956
702,0.002642466686666012
703,0.004638808313757181
704,0.9023826122283936
705,0.00032431515865027905
706,0.9999921321868896
707,0.9790008068084717
708,1.0
709,0.9999873042106628
710,0.9997802376747131
711,0.1665406972169876
712,0.0008955065277405083
713,1.0
714,0.9999995231628418
715,0.9999839663505554
716,0.0013305633328855038
717,0.9999985694885254
718,0.0006088428781367838
719,0.000363063532859087
720,0.00229814019985497
721,0.9999871253967285
722,0.999995231628418
723,0.9998672604560852
724,0.0006272468017414212
725,0.002391303423792124
726,0.0005682629416696727
727,0.9972516894340515
728,0.00025347352493554354
729,0.0027978636790066957
730,0.008317832835018635
731,0.0014282608171924949
732,1.0
733,0.2941012680530548
734,0.0002662071492522955
735,0.005887927021831274
736,0.023233748972415924
737,0.024371517822146416
738,0.9999992251396179
739,0.0048043993301689625
740,0.000727012986317277
741,0.9999992251396179
742,0.006864480674266815
743,0.9999999403953552
744,0.9999540448188782
745,0.05436064675450325
746,0.9986087679862976
747,0.003511380637064576
748,0.9699838161468506
749,0.9915646910667419
750,0.0003035487898159772
751,0.9999969005584717
752,0.003833918599411845
753,0.0024026462342590094
754,0.0003309846797492355
755,0.0008787525002844632
756,0.0010862029157578945
757,0.09427087754011154
758,0.9999999403953552
759,0.9999954700469971
760,0.0035903898533433676
761,0.0005475563812069595
762,0.9999998211860657
763,0.004898946266621351
764,1.0
765,0.9999759793281555
766,0.005516501609236002
767,0.0005779690109193325
768,0.9999997615814209
769,0.0023726352956146
770,0.9999959468841553
771,0.9999987483024597
772,0.9999990463256836
773,0.9999348521232605
774,0.022054901346564293
775,0.0018188756657764316
776,0.025566063821315765
777,0.9999973177909851
778,0.0014869667356833816
779,1.0
780,0.9999966621398926
781,0.0010403954656794667
782,0.006606219336390495
783,1.0
784,0.9999958872795105
785,0.9999855160713196
786,0.04144781455397606
787,0.9999988675117493
788,0.0018920963630080223
789,0.026610588654875755
790,0.9999892115592957
791,0.26231756806373596
792,0.04018430411815643
793,0.0005446511204354465
794,0.023100310936570168
795,0.3740270137786865
796,0.9999997615814209
797,1.0
798,0.0004842157650273293
799,1.0
800,0.9999954104423523
801,0.00016734567179810256
802,0.9999427795410156
803,0.003324847435578704
804,0.17549431324005127
805,1.0
806,0.9999998211860657
807,0.0032994896173477173
808,0.0024233441799879074
809,0.9997708201408386
810,0.9998237490653992
811,1.0
812,0.013808593153953552
813,0.9999771118164062
814,0.4190514087677002
815,0.03418251872062683
816,0.9999944567680359
817,0.999992847442627
818,0.9999919533729553
819,0.999721348285675
820,0.6559764742851257
821,0.00035796608426608145
822,0.0034319066908210516
823,0.9999999403953552
824,0.9999995231628418
825,0.0036788934376090765
826,0.0024751657620072365
827,0.9776778817176819
828,0.8588621020317078
829,0.9999999403953552
830,0.0026911338791251183
831,0.9999961853027344
832,0.0033408880699425936
833,0.99991774559021
834,0.013156215660274029
835,0.01405895035713911
836,0.0036298867780715227
837,0.5529165863990784
838,0.04954052343964577
839,0.0009159116889350116
840,0.0054229795932769775
841,0.0012817062670364976
842,0.9999992847442627
843,0.001809404813684523
844,1.0
845,0.013731342740356922
846,0.048146817833185196
847,0.0006302632391452789
848,0.9999992251396179
849,0.014813643880188465
850,0.20542514324188232
851,0.9999992251396179
852,0.0026527007576078176
853,0.9999917149543762
854,0.651128351688385
855,0.999997615814209
856,0.0008315257146023214
857,0.9999973773956299
858,0.9999844431877136
859,0.9900898933410645
860,0.012476678006350994
861,0.005563023034483194
862,0.9999989867210388
863,0.010695301927626133
864,0.0008351156138814986
865,0.11017608642578125
866,0.9999995827674866
867,0.9999987483024597
868,0.001439144485630095
869,1.0
870,0.010220407508313656
871,0.001885153353214264
872,0.015927061438560486
873,0.5905440449714661
874,0.6887645721435547
875,0.9999945759773254
876,0.9999920725822449
877,0.0007260379497893155
878,0.017122026532888412
879,0.9999964833259583
880,0.9994645714759827
881,0.000833410769701004
882,0.9999992251396179
883,0.02181468904018402
884,0.9999834895133972
885,0.008472008630633354
886,0.0009872433729469776
887,0.9999924302101135
888,0.00269318837672472
889,0.9999807476997375
890,0.9999428391456604
891,0.9999978542327881
892,0.9999999403953552
893,0.9999990463256836
894,0.9941374659538269
895,0.0002481103001628071
896,0.9999945759773254
897,0.014800548553466797
898,0.003155312268063426
899,0.008219745941460133
900,1.0
901,0.9973978400230408
902,0.6159951090812683
903,0.030686983838677406
904,0.9999998211860657
905,0.007508563343435526
906,0.0006643696106038988
907,0.018639396876096725
908,0.0013066688552498817
909,0.9999998211860657
910,0.0008933998760767281
911,0.9999999403953552
912,0.000571632815990597
913,0.0013413456035777926
914,0.9999993443489075
915,0.9999508857727051
916,0.9999966621398926
917,0.9999999403953552
918,0.999997079372406
919,0.998373806476593
920,0.9999982714653015
921,1.0
922,0.0009214607416652143
923,0.013464242219924927
924,0.9999999403953552
925,0.011994327418506145
926,0.9999949336051941
927,0.0007366097997874022
928,1.0
929,0.999995768070221
930,0.008681184612214565
931,0.00028846770874224603
932,0.0011450108140707016
933,0.9999988675117493
934,0.8773611187934875
935,0.9999997615814209
936,0.16067726910114288
937,1.0
938,0.017150864005088806
939,0.00020552460046019405
940,0.9999971389770508
941,0.0006458017160184681
942,0.002130456967279315
943,0.6427318453788757
944,0.0013138022040948272
945,0.030144235119223595
946,0.9999990463256836
947,0.023842744529247284
948,0.0023571380879729986
949,0.9999993443489075
950,0.9999868273735046
951,0.999973475933075
952,0.01916423626244068
953,0.005660789553076029
954,0.012263779528439045
955,0.009073798544704914
956,0.9999714493751526
957,0.9998719096183777
958,0.7423742413520813
959,0.0023372492287307978
960,0.9999992251396179
961,1.0
962,0.9998396039009094
963,0.9999997019767761
964,0.00032504298724234104
965,0.0007367570069618523
966,0.9999964833259583
967,1.0
968,0.016477899625897408
969,0.008586615324020386
970,0.019075466319918633
971,0.002165014622732997
972,1.0
973,0.9708502292633057
974,1.0
975,0.042414575815200806
976,0.015512697398662567
977,0.5315012335777283
978,0.9999999403953552
979,0.006276258733123541
980,0.032990191131830215
981,0.03648041561245918
982,1.0
983,0.008952517062425613
984,0.9947236180305481
985,0.0081102279946208
986,0.9999993443489075
987,0.9999998211860657
988,0.9360241889953613
989,1.0
990,0.9999659657478333
991,0.005307744722813368
992,0.9999995231628418
993,0.9999997019767761
994,0.0005620188894681633
995,0.12193889170885086
996,0.03234889358282089
997,0.9997758269309998
998,0.13944455981254578
999,1.0
1000,0.14367936551570892
1001,0.0004127819265704602
1002,0.028733743354678154
1003,0.9999988079071045
1004,0.9976736903190613
1005,0.9593005180358887
1006,0.05340948700904846
1007,0.0022877908777445555
1008,0.00023121996491681784
1009,0.9999997019767761
1010,0.11377497762441635
1011,0.0026548076421022415
1012,0.9999999403953552
1013,0.9999729990959167
1014,0.9988426566123962
1015,0.004522774834185839
1016,0.0010052159195765853
1017,0.8106525540351868
1018,0.9999540448188782
1019,0.04432593658566475
1020,0.998449981212616
1021,0.19498027861118317
1022,0.003491514129564166
1023,0.00029136036755517125
1024,0.9991104006767273
1025,0.0009202128276228905
1026,0.0011256388388574123
1027,0.9999911189079285
1028,0.004317131824791431
1029,0.0029483854304999113
1030,0.0034077612217515707
1031,0.9999925494194031
1032,0.002608512295410037
1033,0.001394938793964684
1034,1.0
1035,0.005617309827357531
1036,1.0
1037,0.999999463558197
1038,0.0023894179612398148
1039,0.9982135891914368
1040,0.9999979138374329
1041,0.12123632431030273
1042,0.9998050332069397
1043,0.999999463558197
1044,0.021050691604614258
1045,0.036386601626873016
1046,0.9999998211860657
1047,0.999997615814209
1048,0.01210237666964531
1049,0.0021607321687042713
1050,0.9937343001365662
1051,0.0008932892233133316
1052,0.0010918393963947892
1053,0.00030679861083626747
1054,0.9999993443489075
1055,0.9999858736991882
1056,0.001788733876310289
1057,0.9999988675117493
1058,0.9993528723716736
1059,0.9999985694885254
1060,0.9999961256980896
1061,0.0007277158438228071
1062,0.9999999403953552
1063,0.0018998548621311784
1064,0.0023428171407431364
1065,0.9999999403953552
1066,0.9999997019767761
1067,0.0017881992971524596
1068,0.9692175984382629
1069,1.0
1070,0.026311704888939857
1071,0.02860776148736477
1072,0.013266178779304028
1073,0.0010110334260389209
1074,1.0
1075,0.9960195422172546
1076,0.00048781969235278666
1077,0.9999831318855286
1078,0.19092117249965668
1079,1.0
1080,0.013839059509336948
1081,1.0
1082,0.9999973177909851
1083,0.9999985694885254
1084,1.0
1085,0.7602455019950867
1086,0.0008843700052239001
1087,0.0012558394810184836
1088,0.0026450834702700377
1089,0.9999993443489075
1090,0.0010323642054572701
1091,0.9999951720237732
1092,0.001528946333564818
1093,0.0007508822600357234
1094,0.9999706149101257
1095,0.9999909400939941
1096,0.0046760342083871365
1097,0.9998852610588074
1098,0.08393154293298721
1099,0.000691115390509367
1100,0.999453067779541
1101,0.9999870657920837
1102,1.0
1103,0.013234072364866734
1104,0.04018278792500496
1105,0.013169045560061932
1106,0.9999998211860657
1107,0.9999993443489075
1108,0.009267797693610191
1109,0.9999995231628418
1110,0.8433136940002441
1111,0.0014505862491205335
1112,0.005375415086746216
1113,0.0014222745085135102
1114,0.0010562207316979766
1115,0.41944482922554016
1116,1.0
1117,0.9999998211860657
1118,0.0014887270517647266
1119,0.9999747276306152
1120,0.974017322063446
1121,0.0006811919738538563
1122,1.0
1123,0.2774638533592224
1124,0.004801163915544748
1125,0.003899951698258519
1126,0.9963303208351135
1127,0.011007357388734818
1128,0.006592805963009596
1129,0.0036756880581378937
1130,0.0005682192859239876
1131,0.9999993443489075
1132,0.00486331433057785
1133,0.007284343242645264
1134,0.9999992251396179
1135,0.06411290168762207
1136,0.0006645775283686817
1137,0.9999997019767761
1138,0.0021931843366473913
1139,0.9999879002571106
1140,0.014756952412426472
1141,0.0034037146251648664
1142,0.9999622702598572
1143,0.0013861252227798104
1144,0.9996585845947266
1145,0.0022988272830843925
1146,0.002285192022100091
1147,0.003578692441806197
1148,0.009609402157366276
1149,0.0018824596190825105
1150,0.9979999661445618
1151,0.000761958013754338
1152,0.9999980926513672
1153,0.000656193180475384
1154,0.9999931454658508
1155,0.0007595385541208088
1156,0.9999999403953552
1157,0.003384659066796303
1158,0.0038320377934724092
1159,0.001011302461847663
1160,0.011242296546697617
1161,0.9999995231628418
1162,0.9999999403953552
1163,0.0021725113037973642
1164,0.15824224054813385
1165,0.0029980044346302748
1166,0.0029773220885545015
1167,0.997978925704956
1168,0.9999998211860657
1169,0.011522951535880566
1170,0.9998447895050049
1171,1.0
1172,1.0
1173,0.0003032172389794141
1174,0.9999270439147949
1175,0.013389182277023792
1176,0.9999998211860657
1177,0.9999041557312012
1178,0.0001970623416127637
1179,0.006651609670370817
1180,1.0
1181,1.0
1182,0.9999988675117493
1183,0.00039161925087682903
1184,0.00516248494386673
1185,0.0030183179769665003
1186,0.9727500081062317
1187,1.0
1188,0.006998097524046898
1189,0.12678813934326172
1190,0.045288968831300735
1191,0.2350497841835022
1192,0.016174908727407455
1193,0.0008482346311211586
1194,0.004590541590005159
1195,0.0009647493716329336
1196,0.9999976754188538
1197,0.9999987483024597
1198,0.005459431558847427
1199,0.9999995231628418
1200,0.9999995231628418
1201,0.03760818764567375
1202,0.9999925494194031
1203,0.9999988675117493
1204,0.0011471499456092715
1205,0.018869804218411446
1206,0.00047764729242771864
1207,0.003544657723978162
1208,0.0035540296230465174
1209,0.011197146028280258
1210,0.976658821105957
1211,0.01003938913345337
1212,0.9999968409538269
1213,0.9997577667236328
1214,0.006626926828175783
1215,0.0036655429285019636
1216,0.0007922521908767521
1217,0.004725446924567223
1218,0.9999999403953552
1219,0.29015469551086426
1220,0.013701076619327068
1221,0.999430239200592
1222,0.9994279742240906
1223,0.9989607334136963
1224,0.029146119952201843
1225,0.9999885559082031
1226,0.007641639560461044
1227,0.9999997019767761
1228,0.999866247177124
1229,0.4550248086452484
1230,0.9999603629112244
1231,0.00033825376885943115
1232,0.01040840707719326
1233,0.01952359452843666
1234,0.9999962449073792
1235,0.001215985743328929
1236,1.0
1237,0.9997414946556091
1238,0.009092634543776512
1239,0.039689455181360245
1240,0.07084859162569046
1241,0.0014439242659136653
1242,0.0022975157480686903
1243,0.0032355962321162224
1244,0.9999956488609314
1245,0.8984172940254211
1246,0.005940533708781004
1247,0.011174994520843029
1248,1.0
1249,0.0017454447224736214
1250,0.016201121732592583
1251,0.0010150461457669735
1252,0.0013788813957944512
1253,0.9998369216918945
1254,0.009187043644487858
1255,1.0
1256,0.004881041124463081
1257,0.0016957229236140847
1258,0.9999973177909851
1259,0.053749930113554
1260,0.008800181560218334
1261,0.001979630207642913
1262,0.0008378117345273495
1263,0.0016671960474923253
